latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
60.20022,-118.92085,356.36,2.15,1.42,2023-06-03,1951,Aqua,MODIS,74,6.1NRT,301.62,211.25,D
57.93723,-112.91546,403.31,1.58,1.24,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,304.8,520.62,D
57.93619,-112.97369,325.04,1.59,1.24,2023-06-03,1951,Aqua,MODIS,72,6.1NRT,289.28,33.81,D
57.93505,-113.03249,320.53,1.6,1.25,2023-06-03,1951,Aqua,MODIS,62,6.1NRT,293.11,27.44,D
57.90076,-113.18331,323.33,1.62,1.25,2023-06-03,1951,Aqua,MODIS,80,6.1NRT,301.25,34.81,D
57.91103,-113.19218,363.22,1.62,1.25,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,299,182.06,D
57.93451,-113.03651,322.69,1.6,1.25,2023-06-03,1951,Aqua,MODIS,70,6.1NRT,293.31,30.12,D
57.91578,-113.1704,327.22,1.62,1.25,2023-06-03,1951,Aqua,MODIS,40,6.1NRT,299.27,36.6,D
57.90992,-113.19563,360.09,1.62,1.25,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,299.65,162.52,D
57.92604,-113.17923,323.1,1.62,1.25,2023-06-03,1951,Aqua,MODIS,57,6.1NRT,299.52,29.41,D
58.05967,-112.64667,327.61,1.54,1.22,2023-06-03,1951,Aqua,MODIS,73,6.1NRT,300.72,38.1,D
58.05424,-112.67076,331.4,1.54,1.22,2023-06-03,1951,Aqua,MODIS,82,6.1NRT,298.29,47.16,D
60.20069,-118.91359,360.07,2.15,1.42,2023-06-03,1951,Aqua,MODIS,75,6.1NRT,302.06,241.51,D
60.31607,-118.49067,360.72,2.05,1.39,2023-06-03,1951,Aqua,MODIS,96,6.1NRT,298.37,219.51,D
60.20945,-118.8869,352.18,2.14,1.42,2023-06-03,1951,Aqua,MODIS,91,6.1NRT,300.23,177.73,D
60.32711,-118.50276,378.13,2.05,1.39,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,298.94,391.64,D
60.21143,-118.93338,341.53,2.15,1.42,2023-06-03,1951,Aqua,MODIS,87,6.1NRT,299.46,118.65,D
60.34682,-118.48215,350.14,2.04,1.39,2023-06-03,1951,Aqua,MODIS,72,6.1NRT,291.78,156.57,D
60.33814,-118.5149,379.12,2.05,1.39,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,293.34,407.93,D
60.23168,-118.91245,321.11,2.14,1.42,2023-06-03,1951,Aqua,MODIS,53,6.1NRT,297.85,36.67,D
60.22256,-118.94614,331.65,2.15,1.42,2023-06-03,1951,Aqua,MODIS,87,6.1NRT,299.05,76.7,D
60.24278,-118.92527,325.07,2.14,1.42,2023-06-03,1951,Aqua,MODIS,58,6.1NRT,295.66,48.33,D
60.27621,-118.96336,348.55,2.14,1.42,2023-06-03,1951,Aqua,MODIS,74,6.1NRT,297.58,160.17,D
60.28498,-118.93279,397.04,2.13,1.42,2023-06-03,1951,Aqua,MODIS,71,6.1NRT,300.44,688.18,D
60.29615,-118.94533,320.95,2.13,1.42,2023-06-03,1951,Aqua,MODIS,65,6.1NRT,283.18,39.16,D
60.45417,-118.73196,337.59,2.07,1.4,2023-06-03,1951,Aqua,MODIS,85,6.1NRT,299.49,97.74,D
60.33973,-119.21698,412.23,2.17,1.43,2023-06-03,1951,Aqua,MODIS,0,6.1NRT,307.08,1020.16,D
60.45509,-118.74062,332.47,2.07,1.4,2023-06-03,1951,Aqua,MODIS,66,6.1NRT,299.28,70.72,D
60.32764,-119.21104,355.55,2.17,1.43,2023-06-03,1951,Aqua,MODIS,0,6.1NRT,300.75,215.85,D
60.33891,-119.22366,397.09,2.17,1.43,2023-06-03,1951,Aqua,MODIS,75,6.1NRT,305.28,716.48,D
60.35955,-119.20184,378.74,2.16,1.43,2023-06-03,1951,Aqua,MODIS,0,6.1NRT,298.03,437.83,D
60.0968,-121.33955,324.55,2.63,1.56,2023-06-03,1951,Aqua,MODIS,78,6.1NRT,280.26,64.56,D
56.13358,-106.10636,313.48,1.08,1.04,2023-06-03,1951,Aqua,MODIS,44,6.1NRT,287.29,8.46,D
55.80946,-116.765,307.05,2.66,1.57,2023-06-03,1951,Aqua,MODIS,37,6.1NRT,295.48,18.14,D
55.99794,-116.19569,312.24,2.49,1.52,2023-06-03,1951,Aqua,MODIS,67,6.1NRT,294.58,30.52,D
55.98817,-116.23151,324.98,2.5,1.52,2023-06-03,1951,Aqua,MODIS,82,6.1NRT,296.87,73.02,D
56.09742,-116.20197,355.96,2.47,1.51,2023-06-03,1951,Aqua,MODIS,85,6.1NRT,297.78,262.14,D
56.08046,-116.32014,336.39,2.5,1.52,2023-06-03,1951,Aqua,MODIS,89,6.1NRT,298.47,110.23,D
56.12694,-116.31701,328.9,2.49,1.52,2023-06-03,1951,Aqua,MODIS,74,6.1NRT,295.66,82.54,D
56.1173,-116.35275,327,2.5,1.52,2023-06-03,1951,Aqua,MODIS,72,6.1NRT,296.05,70.41,D
56.13917,-116.32796,360.89,2.49,1.52,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,295.08,319,D
56.12951,-116.36386,400.68,2.5,1.52,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,299.42,957.87,D
56.12093,-116.31539,326.14,2.49,1.52,2023-06-03,1951,Aqua,MODIS,69,6.1NRT,295.62,72.09,D
56.13317,-116.32629,355.06,2.49,1.52,2023-06-03,1951,Aqua,MODIS,98,6.1NRT,295.83,261.95,D
56.12339,-116.36191,369.66,2.5,1.52,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,298.34,418.61,D
56.1454,-116.33723,346.12,2.49,1.52,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,293.65,193.35,D
56.13557,-116.37312,369.86,2.5,1.52,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,295.09,426.16,D
56.14978,-116.65795,315.36,2.56,1.54,2023-06-03,1951,Aqua,MODIS,51,6.1NRT,298.68,30.14,D
56.15505,-116.67066,311.62,2.56,1.54,2023-06-03,1951,Aqua,MODIS,36,6.1NRT,297.74,27.12,D
57.647,-113.26708,345.4,1.67,1.27,2023-06-03,1951,Aqua,MODIS,88,6.1NRT,300.86,98.33,D
57.64111,-113.29242,327.87,1.67,1.27,2023-06-03,1951,Aqua,MODIS,55,6.1NRT,296.93,41.37,D
57.6633,-113.25047,320.14,1.66,1.27,2023-06-03,1951,Aqua,MODIS,60,6.1NRT,302.65,22.05,D
57.65741,-113.27592,381.92,1.67,1.27,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,306.23,327.09,D
57.65152,-113.30134,338.66,1.67,1.27,2023-06-03,1951,Aqua,MODIS,90,6.1NRT,299.14,72.66,D
57.64563,-113.32671,355.15,1.68,1.27,2023-06-03,1951,Aqua,MODIS,92,6.1NRT,299.72,147.87,D
57.63964,-113.35246,313.98,1.68,1.27,2023-06-03,1951,Aqua,MODIS,35,6.1NRT,296.67,17.72,D
57.65603,-113.33568,393.41,1.68,1.27,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,302.06,451.85,D
57.65005,-113.36147,341.8,1.68,1.27,2023-06-03,1951,Aqua,MODIS,92,6.1NRT,297.8,90.7,D
57.72979,-113.12273,339.27,1.64,1.26,2023-06-03,1951,Aqua,MODIS,91,6.1NRT,302.07,73.81,D
57.72398,-113.14819,345.67,1.64,1.26,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,300.52,96.71,D
57.7284,-113.12592,347.09,1.64,1.26,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,302.72,104.55,D
57.7225,-113.15128,335.65,1.64,1.26,2023-06-03,1951,Aqua,MODIS,89,6.1NRT,300.17,63.45,D
57.89042,-112.90755,346.32,1.59,1.24,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,300.39,95.99,D
57.91188,-112.86684,358.4,1.58,1.24,2023-06-03,1951,Aqua,MODIS,99,6.1NRT,303.19,146.8,D
57.90635,-112.89108,354.87,1.58,1.24,2023-06-03,1951,Aqua,MODIS,77,6.1NRT,305,124.19,D
57.90075,-112.91558,354.07,1.59,1.24,2023-06-03,1951,Aqua,MODIS,91,6.1NRT,301.81,123.92,D
57.89508,-112.94038,428.4,1.59,1.24,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,313.41,912.47,D
57.88939,-112.96526,348.74,1.6,1.24,2023-06-03,1951,Aqua,MODIS,84,6.1NRT,299.98,103.3,D
57.95518,-112.72925,326.59,1.56,1.23,2023-06-03,1951,Aqua,MODIS,83,6.1NRT,298.77,38.92,D
58.06974,-112.65503,322.31,1.54,1.22,2023-06-03,1951,Aqua,MODIS,58,6.1NRT,301.52,26.29,D
58.06433,-112.67916,344.35,1.54,1.22,2023-06-03,1951,Aqua,MODIS,93,6.1NRT,302.08,86.29,D
58.0589,-112.70332,361.18,1.54,1.22,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,300.15,160.33,D
58.07444,-112.68742,330.65,1.54,1.22,2023-06-03,1951,Aqua,MODIS,80,6.1NRT,302.64,45.47,D
58.06901,-112.71164,342.88,1.54,1.22,2023-06-03,1951,Aqua,MODIS,92,6.1NRT,297.89,83.24,D
58.09529,-112.64764,328.71,1.53,1.22,2023-06-03,1951,Aqua,MODIS,83,6.1NRT,300.29,36.28,D
58.08992,-112.67171,340.92,1.54,1.22,2023-06-03,1951,Aqua,MODIS,92,6.1NRT,299.19,71.22,D
58.07296,-112.80104,317.84,1.55,1.23,2023-06-03,1951,Aqua,MODIS,75,6.1NRT,293.89,25.72,D
58.09408,-112.8263,309.1,1.55,1.23,2023-06-03,1951,Aqua,MODIS,41,6.1NRT,292.99,12.58,D
58.11513,-112.78658,313.9,1.55,1.23,2023-06-03,1951,Aqua,MODIS,59,6.1NRT,293.97,18.22,D
58.31115,-112.79135,312.26,1.53,1.22,2023-06-03,1951,Aqua,MODIS,63,6.1NRT,298.07,15.11,D
58.29487,-112.86348,316.95,1.54,1.22,2023-06-03,1951,Aqua,MODIS,75,6.1NRT,296.34,22.21,D
58.28942,-112.8876,305.9,1.54,1.22,2023-06-03,1951,Aqua,MODIS,46,6.1NRT,294.91,8.03,D
58.83243,-110.92004,329.94,1.28,1.12,2023-06-03,1951,Aqua,MODIS,65,6.1NRT,294.78,32.92,D
58.82395,-110.96162,320.99,1.29,1.13,2023-06-03,1951,Aqua,MODIS,49,6.1NRT,295.3,20.14,D
58.81969,-110.98251,320.72,1.29,1.13,2023-06-03,1951,Aqua,MODIS,57,6.1NRT,293.91,20.44,D
58.85024,-110.88596,341.5,1.28,1.12,2023-06-03,1951,Aqua,MODIS,80,6.1NRT,296.26,57.46,D
58.84608,-110.90645,344.95,1.28,1.12,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,297.36,65.37,D
58.80772,-111.09438,305.18,1.3,1.13,2023-06-03,1951,Aqua,MODIS,25,6.1NRT,293.21,5.72,D
58.8034,-111.11545,308.37,1.3,1.13,2023-06-03,1951,Aqua,MODIS,54,6.1NRT,293.02,8.89,D
58.85968,-110.89294,366.6,1.28,1.12,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,300.49,142.71,D
58.8785,-110.9073,337.88,1.28,1.12,2023-06-03,1951,Aqua,MODIS,51,6.1NRT,297.75,45.64,D
58.40298,-113.89577,315.04,1.66,1.27,2023-06-03,1951,Aqua,MODIS,66,6.1NRT,296.59,19.03,D
58.41339,-113.90469,325.08,1.66,1.27,2023-06-03,1951,Aqua,MODIS,82,6.1NRT,297.16,38.51,D
58.39949,-114.01828,387.63,1.68,1.27,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,304.09,382.62,D
58.39336,-114.04462,353.59,1.68,1.27,2023-06-03,1951,Aqua,MODIS,97,6.1NRT,300.19,132.97,D
58.40382,-114.05363,334.48,1.68,1.27,2023-06-03,1951,Aqua,MODIS,88,6.1NRT,296.09,58.2,D
58.39767,-114.08005,325.51,1.68,1.28,2023-06-03,1951,Aqua,MODIS,68,6.1NRT,295.68,34.07,D
58.40369,-113.99778,340.1,1.67,1.27,2023-06-03,1951,Aqua,MODIS,91,6.1NRT,298.87,78.32,D
58.39747,-114.02399,371.45,1.68,1.27,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,304,241.73,D
58.39123,-114.05022,333.75,1.68,1.27,2023-06-03,1951,Aqua,MODIS,83,6.1NRT,298.99,55.24,D
58.40792,-114.03299,324.67,1.68,1.27,2023-06-03,1951,Aqua,MODIS,72,6.1NRT,297,33.83,D
58.4017,-114.05923,339.03,1.68,1.27,2023-06-03,1951,Aqua,MODIS,79,6.1NRT,296.75,76.61,D
58.51473,-113.84376,346.79,1.64,1.26,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,301.33,101.21,D
58.50874,-113.86961,361.7,1.64,1.26,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,301.2,172.88,D
58.54876,-113.74994,326.46,1.62,1.25,2023-06-03,1951,Aqua,MODIS,82,6.1NRT,298.99,38.97,D
58.56492,-113.73322,319.16,1.62,1.25,2023-06-03,1951,Aqua,MODIS,33,6.1NRT,298.13,22.75,D
58.50372,-114.05257,349.71,1.67,1.27,2023-06-03,1951,Aqua,MODIS,90,6.1NRT,298.28,115.64,D
58.5323,-113.92459,328.66,1.65,1.26,2023-06-03,1951,Aqua,MODIS,80,6.1NRT,297.82,43.89,D
58.5262,-113.95052,316.08,1.65,1.26,2023-06-03,1951,Aqua,MODIS,43,6.1NRT,296.78,18.87,D
58.50781,-114.02847,318.3,1.66,1.27,2023-06-03,1951,Aqua,MODIS,71,6.1NRT,295.34,23.01,D
58.50166,-114.05448,324.47,1.67,1.27,2023-06-03,1951,Aqua,MODIS,77,6.1NRT,297.48,35.69,D
58.51823,-114.03742,342.4,1.66,1.27,2023-06-03,1951,Aqua,MODIS,92,6.1NRT,297.2,86.67,D
58.51207,-114.06353,362.56,1.67,1.27,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,301.3,185.55,D
58.50589,-114.08971,322.28,1.67,1.27,2023-06-03,1951,Aqua,MODIS,50,6.1NRT,296.57,29.18,D
57.94969,-112.75353,354.38,1.56,1.23,2023-06-03,1951,Aqua,MODIS,97,6.1NRT,302.41,129.46,D
57.92768,-112.85067,324.16,1.58,1.24,2023-06-03,1951,Aqua,MODIS,51,6.1NRT,298.65,29.89,D
57.9222,-112.87481,389.84,1.58,1.24,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,306.94,370.03,D
57.91667,-112.8991,356.41,1.58,1.24,2023-06-03,1951,Aqua,MODIS,98,6.1NRT,301.44,128.35,D
57.96536,-112.73749,315.76,1.56,1.23,2023-06-03,1951,Aqua,MODIS,72,6.1NRT,298.83,18.89,D
57.95989,-112.76175,311.96,1.56,1.23,2023-06-03,1951,Aqua,MODIS,40,6.1NRT,300.18,11.89,D
57.93247,-112.88295,359.68,1.58,1.24,2023-06-03,1951,Aqua,MODIS,96,6.1NRT,303.64,148.52,D
57.92695,-112.90726,436.37,1.58,1.24,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,312.94,1059.44,D
57.92133,-112.93199,408.78,1.59,1.24,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,302.62,594.02,D
57.94279,-112.89094,405.88,1.58,1.24,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,308.95,551.37,D
58.57111,-113.86508,316.35,1.63,1.26,2023-06-03,1951,Aqua,MODIS,49,6.1NRT,295.79,21.55,D
59.30123,-113.42766,327.92,1.49,1.21,2023-06-03,1951,Aqua,MODIS,0,6.1NRT,294.76,36.13,D
59.31193,-113.37955,380.29,1.49,1.2,2023-06-03,1951,Aqua,MODIS,75,6.1NRT,305.34,262.95,D
60.2098,-118.87944,340.88,2.14,1.42,2023-06-03,1951,Aqua,MODIS,80,6.1NRT,299.62,111.17,D
60.30633,-118.5145,347.02,2.06,1.4,2023-06-03,1951,Aqua,MODIS,78,6.1NRT,300.41,132.81,D
60.31493,-118.4817,354.24,2.05,1.39,2023-06-03,1951,Aqua,MODIS,90,6.1NRT,298.32,173.31,D
60.18948,-118.9011,331.89,2.15,1.42,2023-06-03,1951,Aqua,MODIS,76,6.1NRT,298.15,74.67,D
60.18746,-118.85433,321.95,2.14,1.42,2023-06-03,1951,Aqua,MODIS,76,6.1NRT,299.02,40.11,D
60.27554,-118.52316,347.12,2.07,1.4,2023-06-03,1951,Aqua,MODIS,95,6.1NRT,300.34,138.66,D
60.28422,-118.49025,347.12,2.06,1.4,2023-06-03,1951,Aqua,MODIS,95,6.1NRT,299.78,140.56,D
60.16708,-118.87605,329.89,2.15,1.42,2023-06-03,1951,Aqua,MODIS,62,6.1NRT,297.58,64.48,D
60.17622,-118.84201,336.78,2.14,1.42,2023-06-03,1951,Aqua,MODIS,78,6.1NRT,299.23,93.63,D
60.21861,-118.62968,331.5,2.09,1.41,2023-06-03,1951,Aqua,MODIS,87,6.1NRT,301.26,64.01,D
60.22736,-118.59686,333.28,2.09,1.41,2023-06-03,1951,Aqua,MODIS,88,6.1NRT,298.71,72.04,D
60.23602,-118.56434,348.8,2.08,1.4,2023-06-03,1951,Aqua,MODIS,95,6.1NRT,299.52,153.17,D
60.18997,-118.68282,341.57,2.11,1.41,2023-06-03,1951,Aqua,MODIS,92,6.1NRT,299.59,113.51,D
60.19879,-118.64991,347.35,2.1,1.41,2023-06-03,1951,Aqua,MODIS,95,6.1NRT,299.05,143.31,D
60.2076,-118.61699,367.6,2.09,1.41,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,304.27,295.61,D
60.2163,-118.58442,342.14,2.09,1.41,2023-06-03,1951,Aqua,MODIS,92,6.1NRT,299.96,115.28,D
60.17882,-118.67054,344.03,2.11,1.41,2023-06-03,1951,Aqua,MODIS,93,6.1NRT,297.76,132.88,D
60.18774,-118.63732,324.62,2.1,1.41,2023-06-03,1951,Aqua,MODIS,64,6.1NRT,297.63,47.79,D
60.17877,-118.66673,336.39,2.11,1.41,2023-06-03,1951,Aqua,MODIS,85,6.1NRT,297.83,92.94,D
59.2086,-120.14585,309.94,2.61,1.55,2023-06-03,1951,Aqua,MODIS,54,6.1NRT,281.83,35.68,D
58.64346,-119.23093,341,2.55,1.54,2023-06-03,1951,Aqua,MODIS,92,6.1NRT,293.56,154.59,D
58.63144,-119.21776,322.55,2.55,1.54,2023-06-03,1951,Aqua,MODIS,58,6.1NRT,294.09,55.02,D
58.48447,-119.20744,321.71,2.58,1.54,2023-06-03,1951,Aqua,MODIS,78,6.1NRT,296.03,52.04,D
58.35081,-119.36613,324.11,2.65,1.56,2023-06-03,1951,Aqua,MODIS,46,6.1NRT,292.71,70.97,D
58.36229,-119.32646,334.16,2.64,1.56,2023-06-03,1951,Aqua,MODIS,82,6.1NRT,296.17,119.05,D
58.40754,-119.16931,317.5,2.6,1.55,2023-06-03,1951,Aqua,MODIS,64,6.1NRT,292.34,40.63,D
58.34681,-119.35844,328.47,2.65,1.56,2023-06-03,1951,Aqua,MODIS,58,6.1NRT,292.14,90.3,D
58.35814,-119.3186,336.13,2.64,1.56,2023-06-03,1951,Aqua,MODIS,74,6.1NRT,295.91,129.09,D
59.69238,-112.58782,308.22,1.37,1.16,2023-06-03,1951,Aqua,MODIS,35,6.1NRT,290.99,9.3,D
59.69715,-112.56534,344,1.36,1.16,2023-06-03,1951,Aqua,MODIS,93,6.1NRT,295.17,76.08,D
59.7019,-112.54292,313.16,1.36,1.16,2023-06-03,1951,Aqua,MODIS,59,6.1NRT,293.72,14.72,D
59.68278,-112.57973,356.57,1.37,1.16,2023-06-03,1951,Aqua,MODIS,93,6.1NRT,297,115.43,D
59.68755,-112.55725,408.4,1.36,1.16,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,308.91,475.25,D
59.69231,-112.53485,370.93,1.36,1.16,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,298.81,178.02,D
59.67317,-112.57165,343.1,1.37,1.16,2023-06-03,1951,Aqua,MODIS,74,6.1NRT,295.91,64.33,D
59.67796,-112.54916,367.41,1.36,1.16,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,304.41,154.79,D
59.68272,-112.52679,383.57,1.36,1.16,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,304.85,248.79,D
59.66357,-112.56355,422.84,1.37,1.16,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,314.59,652.76,D
59.66836,-112.54108,412.29,1.36,1.16,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,310.89,513.38,D
59.65396,-112.55547,318.89,1.37,1.16,2023-06-03,1951,Aqua,MODIS,37,6.1NRT,295.55,18.23,D
59.6872,-112.39943,333.37,1.35,1.15,2023-06-03,1951,Aqua,MODIS,88,6.1NRT,296.06,44.69,D
59.64436,-112.54739,338.33,1.37,1.16,2023-06-03,1951,Aqua,MODIS,83,6.1NRT,298.13,54.79,D
59.64916,-112.52496,383.87,1.36,1.16,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,304.94,254.91,D
59.65394,-112.50261,362.72,1.36,1.16,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,304.34,131.56,D
59.6587,-112.48033,341.53,1.36,1.15,2023-06-03,1951,Aqua,MODIS,71,6.1NRT,301.82,57.12,D
59.67766,-112.39139,345.81,1.35,1.15,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,300.69,75.45,D
59.68236,-112.36925,318.51,1.35,1.15,2023-06-03,1951,Aqua,MODIS,47,6.1NRT,296.78,18.05,D
59.6681,-112.38339,355.06,1.35,1.15,2023-06-03,1951,Aqua,MODIS,98,6.1NRT,300.94,104.41,D
59.65854,-112.37542,348.23,1.35,1.15,2023-06-03,1951,Aqua,MODIS,95,6.1NRT,300.7,81.12,D
59.65784,-112.39595,328.18,1.35,1.15,2023-06-03,1951,Aqua,MODIS,83,6.1NRT,299.38,32.21,D
59.6625,-112.37374,344.67,1.35,1.15,2023-06-03,1951,Aqua,MODIS,93,6.1NRT,299.44,71.99,D
59.64827,-112.388,326.7,1.35,1.15,2023-06-03,1951,Aqua,MODIS,84,6.1NRT,298.76,31.98,D
59.65293,-112.3658,346.95,1.35,1.15,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,298.48,80.73,D
59.2841,-113.5578,320.23,1.51,1.21,2023-06-03,1951,Aqua,MODIS,72,6.1NRT,296.85,26.35,D
59.28956,-113.53334,384.57,1.51,1.21,2023-06-03,1951,Aqua,MODIS,82,6.1NRT,301.97,308.11,D
59.31651,-113.4123,364.83,1.49,1.21,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,300.41,173.19,D
59.32186,-113.38815,372.67,1.49,1.2,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,299.89,215.95,D
59.32718,-113.36414,350.42,1.48,1.2,2023-06-03,1951,Aqua,MODIS,83,6.1NRT,296.06,105.06,D
59.27958,-113.52465,318.94,1.51,1.21,2023-06-03,1951,Aqua,MODIS,22,6.1NRT,296.66,21.57,D
59.28503,-113.50031,335.12,1.5,1.21,2023-06-03,1951,Aqua,MODIS,0,6.1NRT,297.85,58.09,D
58.52864,-114.04644,326.03,1.66,1.27,2023-06-03,1951,Aqua,MODIS,50,6.1NRT,295.45,37.98,D
59.31727,-113.35551,383.61,1.48,1.2,2023-06-03,1951,Aqua,MODIS,87,6.1NRT,304,289.81,D
59.31266,-113.32304,327.4,1.48,1.2,2023-06-03,1951,Aqua,MODIS,23,6.1NRT,295.93,33.17,D
59.30275,-113.31451,333.65,1.48,1.2,2023-06-03,1951,Aqua,MODIS,65,6.1NRT,297.11,48.45,D
59.27753,-113.3215,338.38,1.48,1.2,2023-06-03,1951,Aqua,MODIS,83,6.1NRT,299.41,60.53,D
59.21855,-113.53043,347.35,1.51,1.21,2023-06-03,1951,Aqua,MODIS,95,6.1NRT,298.46,95.79,D
59.22406,-113.5061,319.5,1.51,1.21,2023-06-03,1951,Aqua,MODIS,16,6.1NRT,297.99,20.55,D
59.25683,-113.36091,322.11,1.49,1.21,2023-06-03,1951,Aqua,MODIS,65,6.1NRT,298.2,24.61,D
59.26221,-113.33696,347.84,1.49,1.2,2023-06-03,1951,Aqua,MODIS,95,6.1NRT,298.45,92.31,D
59.44611,-112.50155,329.16,1.38,1.16,2023-06-03,1951,Aqua,MODIS,74,6.1NRT,294.45,38.19,D
59.45094,-112.47913,335.65,1.38,1.16,2023-06-03,1951,Aqua,MODIS,89,6.1NRT,297.48,52.82,D
59.23605,-113.40035,328.84,1.5,1.21,2023-06-03,1951,Aqua,MODIS,80,6.1NRT,297.01,38.13,D
59.24148,-113.37631,334.39,1.49,1.21,2023-06-03,1951,Aqua,MODIS,83,6.1NRT,297.49,51.59,D
59.24688,-113.35236,335.65,1.49,1.21,2023-06-03,1951,Aqua,MODIS,84,6.1NRT,298.27,56.33,D
59.25226,-113.32848,326.83,1.49,1.2,2023-06-03,1951,Aqua,MODIS,67,6.1NRT,296.67,35.08,D
59.42179,-112.56126,325.12,1.39,1.17,2023-06-03,1951,Aqua,MODIS,43,6.1NRT,298.3,30.81,D
59.21715,-113.52467,344.42,1.51,1.21,2023-06-03,1951,Aqua,MODIS,88,6.1NRT,298.77,83.76,D
59.25484,-113.35463,328.15,1.49,1.21,2023-06-03,1951,Aqua,MODIS,73,6.1NRT,298.32,37.72,D
59.26015,-113.33057,345.71,1.49,1.2,2023-06-03,1951,Aqua,MODIS,94,6.1NRT,298.13,86.45,D
59.23423,-113.3942,329.21,1.5,1.21,2023-06-03,1951,Aqua,MODIS,80,6.1NRT,296.46,40.66,D
59.23959,-113.37006,338.21,1.49,1.21,2023-06-03,1951,Aqua,MODIS,85,6.1NRT,297.06,64.12,D
59.24491,-113.34603,344.71,1.49,1.21,2023-06-03,1951,Aqua,MODIS,88,6.1NRT,298.19,85.46,D
59.25021,-113.32206,326.04,1.49,1.2,2023-06-03,1951,Aqua,MODIS,83,6.1NRT,296.3,36.67,D
59.45539,-112.37263,324.13,1.37,1.16,2023-06-03,1951,Aqua,MODIS,48,6.1NRT,291.94,28.79,D
59.40754,-112.54447,333.37,1.39,1.17,2023-06-03,1951,Aqua,MODIS,31,6.1NRT,299.64,37.96,D
59.43629,-112.40938,331.94,1.37,1.16,2023-06-03,1951,Aqua,MODIS,74,6.1NRT,294.9,39,D
59.44104,-112.38698,341.84,1.37,1.16,2023-06-03,1951,Aqua,MODIS,89,6.1NRT,297.09,62.94,D
59.39301,-112.55907,397.07,1.39,1.17,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,305.36,368.05,D
59.44091,-112.33423,343.28,1.36,1.16,2023-06-03,1951,Aqua,MODIS,76,6.1NRT,295.88,67.18,D
59.44563,-112.31195,340.18,1.36,1.16,2023-06-03,1951,Aqua,MODIS,80,6.1NRT,292.93,61.26,D
59.17711,-113.49008,311.3,1.51,1.21,2023-06-03,1951,Aqua,MODIS,43,6.1NRT,295.52,13.14,D
59.18258,-113.46573,317.2,1.51,1.21,2023-06-03,1951,Aqua,MODIS,69,6.1NRT,297.63,21.39,D
59.37357,-112.5964,333.52,1.4,1.17,2023-06-03,1951,Aqua,MODIS,40,6.1NRT,297.35,42.55,D
59.36385,-112.58842,356.78,1.4,1.17,2023-06-03,1951,Aqua,MODIS,98,6.1NRT,299.89,114.22,D
59.36874,-112.56571,344,1.39,1.17,2023-06-03,1951,Aqua,MODIS,63,6.1NRT,299.85,65.47,D
59.38334,-112.49778,374.21,1.39,1.17,2023-06-03,1951,Aqua,MODIS,100,6.1NRT,302.61,197.72,D
59.35413,-112.58041,327.02,1.4,1.17,2023-06-03,1951,Aqua,MODIS,51,6.1NRT,297.42,31.7,D
59.02976,-113.26571,319.06,1.5,1.21,2023-06-03,1951,Aqua,MODIS,22,6.1NRT,295.25,22.26,D
